集計年,都道府県コード,都道府県名,地域コード,地域名,国コード,国名,現地法人企業数_増減率（％）
2002,27,大阪府,2,ヨーロッパ州,231,ルーマニア,0.0000
2002,27,大阪府,2,ヨーロッパ州,245,チェコ,0.0000
2002,27,大阪府,2,ヨーロッパ州,246,スロバキア,-
2002,27,大阪府,2,ヨーロッパ州,299,その他のヨーロッパ,0.0000
2002,27,大阪府,3,北アメリカ州,302,カナダ,-0.1200
2002,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,-0.0403
2002,27,大阪府,3,北アメリカ州,305,メキシコ,0.0714
2002,27,大阪府,3,北アメリカ州,309,エルサルバドル,0.0000
2002,27,大阪府,3,北アメリカ州,311,コスタリカ,-0.5000
2002,27,大阪府,3,北アメリカ州,312,パナマ,0.1667
2002,27,大阪府,3,北アメリカ州,328,ケイマン諸島(英),-
2002,27,大阪府,3,北アメリカ州,332,英領ヴァージン諸島,-
2002,27,大阪府,4,南アメリカ州,402,ベネズエラ,0.0000
2002,27,大阪府,4,南アメリカ州,407,ペルー,0.0000
2002,27,大阪府,4,南アメリカ州,410,ブラジル,0.0000
2002,27,大阪府,4,南アメリカ州,413,アルゼンチン,-0.2000
2002,27,大阪府,5,アフリカ州,541,ケニア,0.0000
2002,27,大阪府,5,アフリカ州,543,タンザニア,0.0000
2002,27,大阪府,5,アフリカ州,551,南アフリカ共和国,1.0000
2002,27,大阪府,5,アフリカ州,599,その他のアフリカ,-0.5000
2002,27,大阪府,6,大洋州,601,オーストラリア,-0.1034
2002,27,大阪府,6,大洋州,606,ニュージーランド,-0.2857
2002,28,兵庫県,1,アジア州,103,大韓民国,0.2857
2002,28,兵庫県,1,アジア州,105,中華人民共和国,0.0968
2002,28,兵庫県,1,アジア州,106,台湾,0.1333
2002,28,兵庫県,1,アジア州,108,香港,0.5000
2002,28,兵庫県,1,アジア州,110,ベトナム,0.5000
2002,28,兵庫県,1,アジア州,111,タイ,0.2727
2002,28,兵庫県,1,アジア州,112,シンガポール,0.0769
2002,28,兵庫県,1,アジア州,113,マレーシア,-0.1000
2002,28,兵庫県,1,アジア州,117,フィリピン,0.0000
2002,28,兵庫県,1,アジア州,118,インドネシア,0.1818
2002,28,兵庫県,1,アジア州,123,インド,-0.3333
2002,28,兵庫県,1,アジア州,125,スリランカ,0.0000
2002,28,兵庫県,2,ヨーロッパ州,202,ノルウェー,-
2002,28,兵庫県,2,ヨーロッパ州,204,デンマーク,-
2002,28,兵庫県,2,ヨーロッパ州,205,英国,0.5556
2002,28,兵庫県,2,ヨーロッパ州,207,オランダ,0.2000
2002,28,兵庫県,2,ヨーロッパ州,208,ベルギー,0.5000
2002,28,兵庫県,2,ヨーロッパ州,210,フランス,0.6667
2002,28,兵庫県,2,ヨーロッパ州,213,ドイツ,0.0909
2002,28,兵庫県,2,ヨーロッパ州,218,スペイン,2.0000
2002,28,兵庫県,2,ヨーロッパ州,220,イタリア,0.0000
2002,28,兵庫県,2,ヨーロッパ州,222,フィンランド,-
2002,28,兵庫県,2,ヨーロッパ州,223,ポーランド,-
2002,28,兵庫県,2,ヨーロッパ州,246,スロバキア,-
2002,28,兵庫県,3,北アメリカ州,302,カナダ,0.0000
2002,28,兵庫県,3,北アメリカ州,304,アメリカ合衆国,0.0638
2002,28,兵庫県,3,北アメリカ州,305,メキシコ,0.0000
2002,28,兵庫県,3,北アメリカ州,312,パナマ,-0.6667
2002,28,兵庫県,3,北アメリカ州,316,ジャマイカ,0.0000
2002,28,兵庫県,3,北アメリカ州,332,英領ヴァージン諸島,0.0000
2002,28,兵庫県,3,北アメリカ州,399,その他の北アメリカ州,0.0000
2002,28,兵庫県,4,南アメリカ州,410,ブラジル,0.0000
2002,28,兵庫県,4,南アメリカ州,411,パラグアイ,0.0000
2002,28,兵庫県,6,大洋州,601,オーストラリア,0.0000
2002,28,兵庫県,6,大洋州,606,ニュージーランド,0.0000
2002,29,奈良県,1,アジア州,103,大韓民国,0.0000
2002,29,奈良県,1,アジア州,105,中華人民共和国,0.0000
2002,29,奈良県,1,アジア州,111,タイ,0.5000
2002,29,奈良県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2002,30,和歌山県,1,アジア州,103,大韓民国,-
2002,30,和歌山県,1,アジア州,105,中華人民共和国,-0.3333
2002,30,和歌山県,1,アジア州,106,台湾,0.0000
2002,30,和歌山県,1,アジア州,108,香港,1.0000
2002,30,和歌山県,1,アジア州,112,シンガポール,0.0000
2002,30,和歌山県,1,アジア州,113,マレーシア,0.0000
2002,30,和歌山県,1,アジア州,117,フィリピン,0.0000
2002,30,和歌山県,2,ヨーロッパ州,205,英国,0.0000
2002,30,和歌山県,2,ヨーロッパ州,207,オランダ,0.0000
2002,30,和歌山県,2,ヨーロッパ州,210,フランス,0.0000
2002,30,和歌山県,2,ヨーロッパ州,213,ドイツ,0.0000
2002,30,和歌山県,2,ヨーロッパ州,220,イタリア,0.0000
2002,30,和歌山県,2,ヨーロッパ州,223,ポーランド,0.0000
2002,30,和歌山県,2,ヨーロッパ州,224,ロシア,0.0000
2002,30,和歌山県,2,ヨーロッパ州,245,チェコ,0.0000
2002,30,和歌山県,3,北アメリカ州,302,カナダ,0.0000
2002,30,和歌山県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2002,30,和歌山県,3,北アメリカ州,305,メキシコ,0.0000
2002,30,和歌山県,4,南アメリカ州,410,ブラジル,0.0000
2002,30,和歌山県,6,大洋州,601,オーストラリア,0.0000
2002,31,鳥取県,1,アジア州,105,中華人民共和国,0.7500
2002,31,鳥取県,1,アジア州,108,香港,0.0000
2002,31,鳥取県,1,アジア州,117,フィリピン,-
2002,31,鳥取県,2,ヨーロッパ州,205,英国,-
2002,31,鳥取県,3,北アメリカ州,304,アメリカ合衆国,-
2002,33,岡山県,1,アジア州,103,大韓民国,0.0000
2002,33,岡山県,1,アジア州,105,中華人民共和国,0.0000
2002,33,岡山県,1,アジア州,106,台湾,-
2002,33,岡山県,1,アジア州,108,香港,0.0000
2002,33,岡山県,1,アジア州,111,タイ,0.0000
2002,33,岡山県,1,アジア州,113,マレーシア,0.0000
2002,33,岡山県,1,アジア州,118,インドネシア,0.0000
2002,33,岡山県,2,ヨーロッパ州,205,英国,-
2002,33,岡山県,2,ヨーロッパ州,210,フランス,0.0000
2002,33,岡山県,2,ヨーロッパ州,213,ドイツ,0.0000
2002,33,岡山県,2,ヨーロッパ州,217,ポルトガル,0.0000
2002,33,岡山県,2,ヨーロッパ州,225,オーストリア,0.0000
2002,33,岡山県,3,北アメリカ州,304,アメリカ合衆国,0.6000
2002,33,岡山県,5,アフリカ州,551,南アフリカ共和国,0.0000
2002,34,広島県,1,アジア州,103,大韓民国,0.5000
2002,34,広島県,1,アジア州,105,中華人民共和国,0.4375
2002,34,広島県,1,アジア州,106,台湾,0.0000
2002,34,広島県,1,アジア州,108,香港,-
2002,34,広島県,1,アジア州,110,ベトナム,1.0000
2002,34,広島県,1,アジア州,111,タイ,-0.0769
2002,34,広島県,1,アジア州,112,シンガポール,1.0000
2002,34,広島県,1,アジア州,117,フィリピン,0.2000
2002,34,広島県,1,アジア州,118,インドネシア,0.0000
2002,34,広島県,1,アジア州,123,インド,0.0000
2002,34,広島県,2,ヨーロッパ州,205,英国,-0.2000
2002,34,広島県,2,ヨーロッパ州,208,ベルギー,0.0000
2002,34,広島県,2,ヨーロッパ州,210,フランス,-0.5000
2002,34,広島県,2,ヨーロッパ州,213,ドイツ,0.0000
2002,34,広島県,2,ヨーロッパ州,215,スイス,0.0000
2002,34,広島県,2,ヨーロッパ州,217,ポルトガル,0.0000
2002,34,広島県,2,ヨーロッパ州,218,スペイン,0.0000
2002,34,広島県,2,ヨーロッパ州,220,イタリア,0.0000
2002,34,広島県,2,ヨーロッパ州,225,オーストリア,-
2002,34,広島県,3,北アメリカ州,302,カナダ,1.0000
2002,34,広島県,3,北アメリカ州,304,アメリカ合衆国,0.2000
2002,34,広島県,3,北アメリカ州,305,メキシコ,0.0000
2002,34,広島県,3,北アメリカ州,312,パナマ,-0.2500
2002,34,広島県,4,南アメリカ州,401,コロンビア,0.0000
2002,34,広島県,4,南アメリカ州,402,ベネズエラ,0.0000
2002,34,広島県,4,南アメリカ州,410,ブラジル,0.0000
2002,34,広島県,5,アフリカ州,549,ジンバブエ,0.0000
2002,34,広島県,6,大洋州,601,オーストラリア,-0.3333
2002,34,広島県,6,大洋州,606,ニュージーランド,0.0000
2002,35,山口県,1,アジア州,105,中華人民共和国,3.0000
2002,35,山口県,1,アジア州,108,香港,-
2002,35,山口県,1,アジア州,111,タイ,0.0000
2002,35,山口県,1,アジア州,112,シンガポール,0.0000
2002,35,山口県,1,アジア州,113,マレーシア,0.0000
2002,35,山口県,1,アジア州,117,フィリピン,0.0000
2002,35,山口県,1,アジア州,118,インドネシア,0.0000
2002,35,山口県,2,ヨーロッパ州,210,フランス,-
2002,35,山口県,3,北アメリカ州,312,パナマ,-
2002,35,山口県,6,大洋州,611,バヌアツ,-
2002,36,徳島県,1,アジア州,105,中華人民共和国,2.0000
2002,36,徳島県,3,北アメリカ州,304,アメリカ合衆国,-
2002,37,香川県,1,アジア州,103,大韓民国,-0.5000
2002,37,香川県,1,アジア州,105,中華人民共和国,-0.6250
2002,37,香川県,1,アジア州,112,シンガポール,-
2002,37,香川県,1,アジア州,113,マレーシア,0.0000
2002,37,香川県,1,アジア州,118,インドネシア,0.0000
2002,37,香川県,2,ヨーロッパ州,205,英国,-0.5000
2002,37,香川県,2,ヨーロッパ州,207,オランダ,0.0000
2002,37,香川県,2,ヨーロッパ州,213,ドイツ,0.0000
2002,37,香川県,3,北アメリカ州,304,アメリカ合衆国,-0.2857
2002,38,愛媛県,1,アジア州,103,大韓民国,0.0000
2002,38,愛媛県,1,アジア州,105,中華人民共和国,0.1667
2002,38,愛媛県,1,アジア州,106,台湾,0.0000
2002,38,愛媛県,1,アジア州,111,タイ,0.0000
2002,38,愛媛県,1,アジア州,112,シンガポール,0.0000
2002,38,愛媛県,1,アジア州,118,インドネシア,0.0000
2002,38,愛媛県,2,ヨーロッパ州,210,フランス,0.0000
2002,38,愛媛県,3,北アメリカ州,302,カナダ,0.0000
2002,38,愛媛県,3,北アメリカ州,304,アメリカ合衆国,0.2500
2002,38,愛媛県,4,南アメリカ州,409,チリ,0.0000
2002,39,高知県,1,アジア州,105,中華人民共和国,0.0000
2002,39,高知県,1,アジア州,112,シンガポール,0.0000
2002,39,高知県,2,ヨーロッパ州,207,オランダ,0.0000
2002,39,高知県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2002,40,福岡県,1,アジア州,103,大韓民国,0.5000
2002,40,福岡県,1,アジア州,105,中華人民共和国,0.4167
2002,40,福岡県,1,アジア州,106,台湾,0.2500
2002,40,福岡県,1,アジア州,108,香港,0.5000
2002,40,福岡県,1,アジア州,110,ベトナム,-
2002,40,福岡県,1,アジア州,111,タイ,0.0000
2002,40,福岡県,1,アジア州,112,シンガポール,3.0000
2002,40,福岡県,1,アジア州,113,マレーシア,-0.3333
2002,40,福岡県,1,アジア州,117,フィリピン,1.0000
2002,40,福岡県,1,アジア州,118,インドネシア,1.0000
2002,40,福岡県,1,アジア州,122,ミャンマー,-
2002,40,福岡県,2,ヨーロッパ州,203,スウェーデン,-
2002,40,福岡県,2,ヨーロッパ州,205,英国,-
2002,40,福岡県,2,ヨーロッパ州,207,オランダ,0.0000
2002,40,福岡県,2,ヨーロッパ州,213,ドイツ,2.0000
2002,40,福岡県,3,北アメリカ州,304,アメリカ合衆国,1.6667
2002,42,長崎県,1,アジア州,105,中華人民共和国,0.5000
2002,43,熊本県,1,アジア州,105,中華人民共和国,0.5000
2002,43,熊本県,1,アジア州,108,香港,-0.5000
2002,43,熊本県,1,アジア州,110,ベトナム,0.0000
2002,43,熊本県,1,アジア州,111,タイ,0.0000
2002,43,熊本県,1,アジア州,112,シンガポール,-
2002,43,熊本県,1,アジア州,117,フィリピン,-
2002,43,熊本県,3,北アメリカ州,304,アメリカ合衆国,2.0000
2002,44,大分県,1,アジア州,105,中華人民共和国,0.0000
2002,44,大分県,1,アジア州,106,台湾,0.0000
2002,44,大分県,2,ヨーロッパ州,208,ベルギー,0.0000
2002,45,宮崎県,1,アジア州,105,中華人民共和国,1.0000
2002,45,宮崎県,1,アジア州,111,タイ,0.0000
2002,45,宮崎県,1,アジア州,118,インドネシア,-
2002,45,宮崎県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2003,01,北海道,1,アジア州,105,中華人民共和国,0.0000
2003,01,北海道,1,アジア州,113,マレーシア,-
2003,01,北海道,3,北アメリカ州,304,アメリカ合衆国,-
2003,01,北海道,3,北アメリカ州,312,パナマ,-
2003,02,青森県,1,アジア州,117,フィリピン,0.0000
2003,03,岩手県,1,アジア州,105,中華人民共和国,0.0000
2003,03,岩手県,1,アジア州,113,マレーシア,0.0000
2003,04,宮城県,1,アジア州,103,大韓民国,0.0000
2003,04,宮城県,1,アジア州,105,中華人民共和国,0.2500
2003,04,宮城県,1,アジア州,108,香港,1.0000
2003,04,宮城県,2,ヨーロッパ州,205,英国,0.0000
2003,04,宮城県,2,ヨーロッパ州,207,オランダ,0.0000
2003,04,宮城県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2003,06,山形県,1,アジア州,105,中華人民共和国,0.6000
2003,06,山形県,1,アジア州,106,台湾,2.0000
2003,06,山形県,1,アジア州,108,香港,0.0000
2003,06,山形県,1,アジア州,111,タイ,0.0000
2003,06,山形県,1,アジア州,112,シンガポール,0.0000
2003,06,山形県,1,アジア州,113,マレーシア,0.0000
2003,06,山形県,2,ヨーロッパ州,213,ドイツ,1.0000
2003,06,山形県,3,北アメリカ州,304,アメリカ合衆国,-0.5000
2003,06,山形県,3,北アメリカ州,305,メキシコ,0.0000
2003,07,福島県,1,アジア州,105,中華人民共和国,0.2500
2003,07,福島県,1,アジア州,106,台湾,0.0000
2003,07,福島県,1,アジア州,108,香港,1.0000
2003,07,福島県,1,アジア州,112,シンガポール,0.0000
2003,07,福島県,2,ヨーロッパ州,205,英国,0.0000
2003,07,福島県,2,ヨーロッパ州,210,フランス,0.0000
2003,07,福島県,2,ヨーロッパ州,213,ドイツ,0.0000
2003,07,福島県,2,ヨーロッパ州,218,スペイン,0.0000
2003,07,福島県,2,ヨーロッパ州,220,イタリア,0.0000
2003,07,福島県,2,ヨーロッパ州,227,ハンガリー,0.0000
2003,07,福島県,3,北アメリカ州,302,カナダ,0.0000
2003,07,福島県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2003,07,福島県,3,北アメリカ州,305,メキシコ,-
2003,07,福島県,6,大洋州,601,オーストラリア,0.0000
2003,08,茨城県,1,アジア州,105,中華人民共和国,-0.6667
2003,08,茨城県,1,アジア州,106,台湾,0.0000
2003,08,茨城県,1,アジア州,111,タイ,1.0000
2003,08,茨城県,1,アジア州,118,インドネシア,-
2003,08,茨城県,3,北アメリカ州,304,アメリカ合衆国,-
2003,08,茨城県,3,北アメリカ州,305,メキシコ,-
2003,09,栃木県,1,アジア州,105,中華人民共和国,-0.2500
2003,09,栃木県,1,アジア州,106,台湾,0.0000
2003,09,栃木県,1,アジア州,108,香港,-
2003,09,栃木県,1,アジア州,110,ベトナム,0.0000
2003,09,栃木県,1,アジア州,111,タイ,1.0000
2003,09,栃木県,1,アジア州,113,マレーシア,-
2003,09,栃木県,1,アジア州,118,インドネシア,-0.3333
2003,09,栃木県,1,アジア州,122,ミャンマー,0.0000
2003,09,栃木県,2,ヨーロッパ州,205,英国,0.0000
2003,09,栃木県,2,ヨーロッパ州,210,フランス,0.0000
2003,09,栃木県,2,ヨーロッパ州,213,ドイツ,0.0000
2003,09,栃木県,3,北アメリカ州,304,アメリカ合衆国,0.3333
2003,10,群馬県,1,アジア州,105,中華人民共和国,0.0000
2003,10,群馬県,1,アジア州,106,台湾,-0.5000
2003,10,群馬県,1,アジア州,110,ベトナム,-0.5000
2003,10,群馬県,1,アジア州,111,タイ,0.0000
2003,10,群馬県,1,アジア州,112,シンガポール,0.0000
2003,10,群馬県,1,アジア州,113,マレーシア,0.0000
2003,10,群馬県,1,アジア州,117,フィリピン,0.0000
2003,10,群馬県,1,アジア州,118,インドネシア,0.0000
2003,10,群馬県,2,ヨーロッパ州,205,英国,2.0000
2003,10,群馬県,2,ヨーロッパ州,210,フランス,0.0000
2003,10,群馬県,2,ヨーロッパ州,213,ドイツ,0.0000
2003,10,群馬県,2,ヨーロッパ州,220,イタリア,0.0000
2003,10,群馬県,3,北アメリカ州,304,アメリカ合衆国,-0.2727
2003,10,群馬県,3,北アメリカ州,305,メキシコ,0.0000
2003,10,群馬県,4,南アメリカ州,410,ブラジル,0.0000
2003,11,埼玉県,1,アジア州,103,大韓民国,-0.1111
2003,11,埼玉県,1,アジア州,105,中華人民共和国,0.3000
2003,11,埼玉県,1,アジア州,106,台湾,-0.0833
2003,11,埼玉県,1,アジア州,108,香港,-0.0833
2003,11,埼玉県,1,アジア州,110,ベトナム,0.0000
2003,11,埼玉県,1,アジア州,111,タイ,0.0000
2003,11,埼玉県,1,アジア州,112,シンガポール,-0.2857
2003,11,埼玉県,1,アジア州,113,マレーシア,0.0000
2003,11,埼玉県,1,アジア州,117,フィリピン,-0.1250
2003,11,埼玉県,1,アジア州,118,インドネシア,0.6667
2003,11,埼玉県,1,アジア州,123,インド,-0.3333
2003,11,埼玉県,2,ヨーロッパ州,205,英国,0.2500
2003,11,埼玉県,2,ヨーロッパ州,207,オランダ,0.0000
2003,11,埼玉県,2,ヨーロッパ州,208,ベルギー,0.0000
2003,11,埼玉県,2,ヨーロッパ州,210,フランス,2.0000
2003,11,埼玉県,2,ヨーロッパ州,213,ドイツ,0.0000
2003,11,埼玉県,2,ヨーロッパ州,218,スペイン,0.0000
2003,11,埼玉県,3,北アメリカ州,302,カナダ,0.0000
2003,11,埼玉県,3,北アメリカ州,304,アメリカ合衆国,0.1795
2003,11,埼玉県,3,北アメリカ州,305,メキシコ,0.0000
2003,11,埼玉県,4,南アメリカ州,410,ブラジル,0.0000
2003,11,埼玉県,5,アフリカ州,551,南アフリカ共和国,0.0000
2003,11,埼玉県,6,大洋州,601,オーストラリア,1.0000
2003,12,千葉県,1,アジア州,103,大韓民国,-0.1250
2003,12,千葉県,1,アジア州,105,中華人民共和国,0.3333
2003,12,千葉県,1,アジア州,106,台湾,0.2500
2003,12,千葉県,1,アジア州,108,香港,0.1429
2003,12,千葉県,1,アジア州,111,タイ,-0.0909
2003,12,千葉県,1,アジア州,112,シンガポール,0.5000
