集計年,都道府県コード,都道府県名,地域コード,地域名,国コード,国名,産業大分類コード,産業大分類名,現地法人企業数（社）
2017,13,東京都,1,アジア州,188,その他のアジア,I,卸売業，小売業,1
2017,13,東京都,1,アジア州,188,その他のアジア,J,金融業，保険業,2
2017,13,東京都,1,アジア州,188,その他のアジア,N,生活関連サービス業，娯楽業,1
2017,13,東京都,1,アジア州,199,その他の中東,J,金融業，保険業,1
2017,13,東京都,1,アジア州,199,その他の中東,K,不動産業，物品賃貸業,1
2017,13,東京都,2,ヨーロッパ州,202,ノルウェー,B,漁業,1
2017,13,東京都,2,ヨーロッパ州,202,ノルウェー,C,鉱業，採石業，砂利採取業,3
2017,13,東京都,2,ヨーロッパ州,202,ノルウェー,H,運輸業，郵便業,2
2017,13,東京都,2,ヨーロッパ州,202,ノルウェー,I,卸売業，小売業,4
2017,13,東京都,2,ヨーロッパ州,202,ノルウェー,K,不動産業，物品賃貸業,1
2017,13,東京都,2,ヨーロッパ州,203,スウェーデン,C,鉱業，採石業，砂利採取業,1
2017,13,東京都,2,ヨーロッパ州,203,スウェーデン,E,製造業,6
2017,13,東京都,2,ヨーロッパ州,203,スウェーデン,G,情報通信業,1
2017,13,東京都,2,ヨーロッパ州,203,スウェーデン,H,運輸業，郵便業,2
2017,13,東京都,2,ヨーロッパ州,203,スウェーデン,I,卸売業，小売業,8
2017,13,東京都,2,ヨーロッパ州,203,スウェーデン,K,不動産業，物品賃貸業,1
2017,13,東京都,2,ヨーロッパ州,203,スウェーデン,L,学術研究，専門・技術サービス業,1
2017,13,東京都,2,ヨーロッパ州,203,スウェーデン,R,サービス業（他に分類されないもの）,1
2017,13,東京都,2,ヨーロッパ州,204,デンマーク,E,製造業,3
2017,13,東京都,2,ヨーロッパ州,204,デンマーク,F,電気・ガス・熱供給・水道業,1
2017,13,東京都,2,ヨーロッパ州,204,デンマーク,G,情報通信業,2
2017,13,東京都,2,ヨーロッパ州,204,デンマーク,H,運輸業，郵便業,2
2017,13,東京都,2,ヨーロッパ州,204,デンマーク,I,卸売業，小売業,5
2017,13,東京都,2,ヨーロッパ州,204,デンマーク,L,学術研究，専門・技術サービス業,2
2017,13,東京都,2,ヨーロッパ州,204,デンマーク,N,生活関連サービス業，娯楽業,1
2017,13,東京都,2,ヨーロッパ州,205,英国,C,鉱業，採石業，砂利採取業,14
2017,13,東京都,2,ヨーロッパ州,205,英国,D,建設業,1
2017,13,東京都,2,ヨーロッパ州,205,英国,E,製造業,84
2017,13,東京都,2,ヨーロッパ州,205,英国,F,電気・ガス・熱供給・水道業,17
2017,13,東京都,2,ヨーロッパ州,205,英国,G,情報通信業,28
2017,13,東京都,2,ヨーロッパ州,205,英国,H,運輸業，郵便業,20
2017,13,東京都,2,ヨーロッパ州,205,英国,I,卸売業，小売業,132
2017,13,東京都,2,ヨーロッパ州,205,英国,J,金融業，保険業,22
2017,13,東京都,2,ヨーロッパ州,205,英国,K,不動産業，物品賃貸業,5
2017,13,東京都,2,ヨーロッパ州,205,英国,L,学術研究，専門・技術サービス業,36
2017,13,東京都,2,ヨーロッパ州,205,英国,N,生活関連サービス業，娯楽業,9
2017,13,東京都,2,ヨーロッパ州,205,英国,R,サービス業（他に分類されないもの）,22
2017,13,東京都,2,ヨーロッパ州,206,アイルランド,E,製造業,4
2017,13,東京都,2,ヨーロッパ州,206,アイルランド,G,情報通信業,3
2017,13,東京都,2,ヨーロッパ州,206,アイルランド,H,運輸業，郵便業,1
2017,13,東京都,2,ヨーロッパ州,206,アイルランド,I,卸売業，小売業,3
2017,13,東京都,2,ヨーロッパ州,206,アイルランド,J,金融業，保険業,2
2017,13,東京都,2,ヨーロッパ州,206,アイルランド,K,不動産業，物品賃貸業,11
2017,13,東京都,2,ヨーロッパ州,206,アイルランド,R,サービス業（他に分類されないもの）,1
2017,13,東京都,2,ヨーロッパ州,207,オランダ,C,鉱業，採石業，砂利採取業,14
2017,13,東京都,2,ヨーロッパ州,207,オランダ,E,製造業,34
2017,13,東京都,2,ヨーロッパ州,207,オランダ,F,電気・ガス・熱供給・水道業,3
2017,13,東京都,2,ヨーロッパ州,207,オランダ,G,情報通信業,5
2017,13,東京都,2,ヨーロッパ州,207,オランダ,H,運輸業，郵便業,21
2017,13,東京都,2,ヨーロッパ州,207,オランダ,I,卸売業，小売業,55
2017,13,東京都,2,ヨーロッパ州,207,オランダ,J,金融業，保険業,19
2017,13,東京都,2,ヨーロッパ州,207,オランダ,K,不動産業，物品賃貸業,7
2017,13,東京都,2,ヨーロッパ州,207,オランダ,L,学術研究，専門・技術サービス業,47
2017,13,東京都,2,ヨーロッパ州,207,オランダ,N,生活関連サービス業，娯楽業,2
2017,13,東京都,2,ヨーロッパ州,207,オランダ,R,サービス業（他に分類されないもの）,29
2017,13,東京都,2,ヨーロッパ州,208,ベルギー,C,鉱業，採石業，砂利採取業,1
2017,13,東京都,2,ヨーロッパ州,208,ベルギー,E,製造業,17
2017,13,東京都,2,ヨーロッパ州,208,ベルギー,F,電気・ガス・熱供給・水道業,1
2017,13,東京都,2,ヨーロッパ州,208,ベルギー,G,情報通信業,3
2017,13,東京都,2,ヨーロッパ州,208,ベルギー,H,運輸業，郵便業,5
2017,13,東京都,2,ヨーロッパ州,208,ベルギー,I,卸売業，小売業,29
2017,13,東京都,2,ヨーロッパ州,208,ベルギー,J,金融業，保険業,2
2017,13,東京都,2,ヨーロッパ州,208,ベルギー,R,サービス業（他に分類されないもの）,1
2017,13,東京都,2,ヨーロッパ州,209,ルクセンブルク,E,製造業,3
2017,13,東京都,2,ヨーロッパ州,209,ルクセンブルク,H,運輸業，郵便業,1
2017,13,東京都,2,ヨーロッパ州,209,ルクセンブルク,J,金融業，保険業,1
2017,13,東京都,2,ヨーロッパ州,209,ルクセンブルク,L,学術研究，専門・技術サービス業,2
2017,13,東京都,2,ヨーロッパ州,210,フランス,E,製造業,50
2017,13,東京都,2,ヨーロッパ州,210,フランス,G,情報通信業,5
2017,13,東京都,2,ヨーロッパ州,210,フランス,H,運輸業，郵便業,8
2017,13,東京都,2,ヨーロッパ州,210,フランス,I,卸売業，小売業,68
2017,13,東京都,2,ヨーロッパ州,210,フランス,K,不動産業，物品賃貸業,3
2017,13,東京都,2,ヨーロッパ州,210,フランス,L,学術研究，専門・技術サービス業,11
2017,13,東京都,2,ヨーロッパ州,210,フランス,M,宿泊業，飲食サービス業,1
2017,13,東京都,2,ヨーロッパ州,210,フランス,N,生活関連サービス業，娯楽業,5
2017,13,東京都,2,ヨーロッパ州,210,フランス,O,教育，学習支援業,1
2017,13,東京都,2,ヨーロッパ州,210,フランス,R,サービス業（他に分類されないもの）,2
2017,13,東京都,2,ヨーロッパ州,213,ドイツ,D,建設業,2
2017,13,東京都,2,ヨーロッパ州,213,ドイツ,E,製造業,74
2017,13,東京都,2,ヨーロッパ州,213,ドイツ,F,電気・ガス・熱供給・水道業,2
2017,13,東京都,2,ヨーロッパ州,213,ドイツ,G,情報通信業,12
2017,13,東京都,2,ヨーロッパ州,213,ドイツ,H,運輸業，郵便業,10
2017,13,東京都,2,ヨーロッパ州,213,ドイツ,I,卸売業，小売業,159
2017,13,東京都,2,ヨーロッパ州,213,ドイツ,J,金融業，保険業,3
2017,13,東京都,2,ヨーロッパ州,213,ドイツ,K,不動産業，物品賃貸業,3
2017,13,東京都,2,ヨーロッパ州,213,ドイツ,L,学術研究，専門・技術サービス業,19
2017,13,東京都,2,ヨーロッパ州,213,ドイツ,N,生活関連サービス業，娯楽業,2
2017,13,東京都,2,ヨーロッパ州,213,ドイツ,R,サービス業（他に分類されないもの）,11
2017,13,東京都,2,ヨーロッパ州,215,スイス,A,農業，林業,1
2017,13,東京都,2,ヨーロッパ州,215,スイス,E,製造業,5
2017,13,東京都,2,ヨーロッパ州,215,スイス,G,情報通信業,3
2017,13,東京都,2,ヨーロッパ州,215,スイス,H,運輸業，郵便業,2
2017,13,東京都,2,ヨーロッパ州,215,スイス,I,卸売業，小売業,18
2017,13,東京都,2,ヨーロッパ州,215,スイス,L,学術研究，専門・技術サービス業,1
2017,13,東京都,2,ヨーロッパ州,215,スイス,N,生活関連サービス業，娯楽業,3
2017,13,東京都,2,ヨーロッパ州,217,ポルトガル,D,建設業,1
2017,13,東京都,2,ヨーロッパ州,217,ポルトガル,E,製造業,5
2017,13,東京都,2,ヨーロッパ州,217,ポルトガル,H,運輸業，郵便業,1
2017,13,東京都,2,ヨーロッパ州,217,ポルトガル,I,卸売業，小売業,4
2017,13,東京都,2,ヨーロッパ州,217,ポルトガル,K,不動産業，物品賃貸業,1
2017,13,東京都,2,ヨーロッパ州,218,スペイン,E,製造業,27
2017,13,東京都,2,ヨーロッパ州,218,スペイン,G,情報通信業,2
2017,13,東京都,2,ヨーロッパ州,218,スペイン,H,運輸業，郵便業,4
2017,13,東京都,2,ヨーロッパ州,218,スペイン,I,卸売業，小売業,20
2017,13,東京都,2,ヨーロッパ州,218,スペイン,L,学術研究，専門・技術サービス業,2
2017,13,東京都,2,ヨーロッパ州,218,スペイン,N,生活関連サービス業，娯楽業,2
2017,13,東京都,2,ヨーロッパ州,218,スペイン,R,サービス業（他に分類されないもの）,1
2017,13,東京都,2,ヨーロッパ州,220,イタリア,D,建設業,1
2017,13,東京都,2,ヨーロッパ州,220,イタリア,E,製造業,28
2017,13,東京都,2,ヨーロッパ州,220,イタリア,G,情報通信業,3
2017,13,東京都,2,ヨーロッパ州,220,イタリア,H,運輸業，郵便業,3
2017,13,東京都,2,ヨーロッパ州,220,イタリア,I,卸売業，小売業,45
2017,13,東京都,2,ヨーロッパ州,220,イタリア,L,学術研究，専門・技術サービス業,4
2017,13,東京都,2,ヨーロッパ州,220,イタリア,N,生活関連サービス業，娯楽業,2
2017,13,東京都,2,ヨーロッパ州,220,イタリア,R,サービス業（他に分類されないもの）,1
2017,13,東京都,2,ヨーロッパ州,222,フィンランド,E,製造業,5
2017,13,東京都,2,ヨーロッパ州,222,フィンランド,H,運輸業，郵便業,1
2017,13,東京都,2,ヨーロッパ州,222,フィンランド,I,卸売業，小売業,3
2017,13,東京都,2,ヨーロッパ州,223,ポーランド,E,製造業,9
2017,13,東京都,2,ヨーロッパ州,223,ポーランド,H,運輸業，郵便業,2
2017,13,東京都,2,ヨーロッパ州,223,ポーランド,I,卸売業，小売業,15
2017,13,東京都,2,ヨーロッパ州,223,ポーランド,K,不動産業，物品賃貸業,2
2017,13,東京都,2,ヨーロッパ州,223,ポーランド,L,学術研究，専門・技術サービス業,1
2017,13,東京都,2,ヨーロッパ州,223,ポーランド,N,生活関連サービス業，娯楽業,1
2017,13,東京都,2,ヨーロッパ州,224,ロシア,E,製造業,16
2017,13,東京都,2,ヨーロッパ州,224,ロシア,H,運輸業，郵便業,8
2017,13,東京都,2,ヨーロッパ州,224,ロシア,I,卸売業，小売業,41
2017,13,東京都,2,ヨーロッパ州,224,ロシア,J,金融業，保険業,2
2017,13,東京都,2,ヨーロッパ州,224,ロシア,K,不動産業，物品賃貸業,1
2017,13,東京都,2,ヨーロッパ州,224,ロシア,L,学術研究，専門・技術サービス業,1
2017,13,東京都,2,ヨーロッパ州,224,ロシア,N,生活関連サービス業，娯楽業,1
2017,13,東京都,2,ヨーロッパ州,224,ロシア,R,サービス業（他に分類されないもの）,1
2017,13,東京都,2,ヨーロッパ州,225,オーストリア,E,製造業,3
2017,13,東京都,2,ヨーロッパ州,225,オーストリア,H,運輸業，郵便業,1
2017,13,東京都,2,ヨーロッパ州,225,オーストリア,I,卸売業，小売業,8
2017,13,東京都,2,ヨーロッパ州,225,オーストリア,N,生活関連サービス業，娯楽業,1
2017,13,東京都,2,ヨーロッパ州,227,ハンガリー,E,製造業,7
2017,13,東京都,2,ヨーロッパ州,227,ハンガリー,H,運輸業，郵便業,2
2017,13,東京都,2,ヨーロッパ州,227,ハンガリー,I,卸売業，小売業,7
2017,13,東京都,2,ヨーロッパ州,230,ギリシャ,E,製造業,3
2017,13,東京都,2,ヨーロッパ州,230,ギリシャ,I,卸売業，小売業,2
2017,13,東京都,2,ヨーロッパ州,230,ギリシャ,N,生活関連サービス業，娯楽業,2
2017,13,東京都,2,ヨーロッパ州,230,ギリシャ,R,サービス業（他に分類されないもの）,1
2017,13,東京都,2,ヨーロッパ州,231,ルーマニア,E,製造業,2
2017,13,東京都,2,ヨーロッパ州,231,ルーマニア,G,情報通信業,4
2017,13,東京都,2,ヨーロッパ州,231,ルーマニア,I,卸売業，小売業,2
2017,13,東京都,2,ヨーロッパ州,232,ブルガリア,F,電気・ガス・熱供給・水道業,1
2017,13,東京都,2,ヨーロッパ州,232,ブルガリア,I,卸売業，小売業,1
2017,13,東京都,2,ヨーロッパ州,232,ブルガリア,J,金融業，保険業,1
2017,13,東京都,2,ヨーロッパ州,233,キプロス,I,卸売業，小売業,1
2017,13,東京都,2,ヨーロッパ州,233,キプロス,K,不動産業，物品賃貸業,1
2017,13,東京都,2,ヨーロッパ州,234,トルコ,A,農業，林業,1
2017,13,東京都,2,ヨーロッパ州,234,トルコ,E,製造業,13
2017,13,東京都,2,ヨーロッパ州,234,トルコ,H,運輸業，郵便業,2
2017,13,東京都,2,ヨーロッパ州,234,トルコ,I,卸売業，小売業,8
2017,13,東京都,2,ヨーロッパ州,234,トルコ,K,不動産業，物品賃貸業,1
2017,13,東京都,2,ヨーロッパ州,234,トルコ,N,生活関連サービス業，娯楽業,1
2017,13,東京都,2,ヨーロッパ州,234,トルコ,R,サービス業（他に分類されないもの）,1
2017,13,東京都,2,ヨーロッパ州,237,リトアニア,I,卸売業，小売業,1
2017,13,東京都,2,ヨーロッパ州,238,ウクライナ,I,卸売業，小売業,5
2017,13,東京都,2,ヨーロッパ州,242,スロベニア,I,卸売業，小売業,1
2017,13,東京都,2,ヨーロッパ州,245,チェコ,E,製造業,23
2017,13,東京都,2,ヨーロッパ州,245,チェコ,H,運輸業，郵便業,4
2017,13,東京都,2,ヨーロッパ州,245,チェコ,I,卸売業，小売業,4
2017,13,東京都,2,ヨーロッパ州,246,スロバキア,E,製造業,3
2017,13,東京都,2,ヨーロッパ州,246,スロバキア,G,情報通信業,1
2017,13,東京都,2,ヨーロッパ州,246,スロバキア,I,卸売業，小売業,1
2017,13,東京都,2,ヨーロッパ州,299,その他のヨーロッパ,G,情報通信業,1
2017,13,東京都,2,ヨーロッパ州,299,その他のヨーロッパ,H,運輸業，郵便業,1
2017,13,東京都,2,ヨーロッパ州,299,その他のヨーロッパ,I,卸売業，小売業,4
2017,13,東京都,2,ヨーロッパ州,299,その他のヨーロッパ,J,金融業，保険業,1
2017,13,東京都,2,ヨーロッパ州,299,その他のヨーロッパ,N,生活関連サービス業，娯楽業,1
2017,13,東京都,3,北アメリカ州,302,カナダ,A,農業，林業,1
