集計年,都道府県コード,都道府県名,地域コード,地域名,国コード,国名,産業大分類コード,産業大分類名,現地法人企業数_増減率（％）
2008,14,神奈川県,1,アジア州,106,台湾,E,製造業,-0.0500
2008,14,神奈川県,1,アジア州,106,台湾,I,卸売業，小売業,0.1000
2008,14,神奈川県,1,アジア州,106,台湾,L,学術研究，専門・技術サービス業,-
2008,14,神奈川県,1,アジア州,106,台湾,R,サービス業（他に分類されないもの）,-0.6667
2008,14,神奈川県,1,アジア州,108,香港,E,製造業,0.0000
2008,14,神奈川県,1,アジア州,108,香港,H,運輸業，郵便業,-0.3333
2008,14,神奈川県,1,アジア州,108,香港,I,卸売業，小売業,0.1250
2008,14,神奈川県,1,アジア州,110,ベトナム,D,建設業,0.0000
2008,14,神奈川県,1,アジア州,110,ベトナム,E,製造業,-0.3333
2008,14,神奈川県,1,アジア州,110,ベトナム,L,学術研究，専門・技術サービス業,-
2008,14,神奈川県,1,アジア州,111,タイ,A,農業，林業,0.0000
2008,14,神奈川県,1,アジア州,111,タイ,D,建設業,0.0000
2008,14,神奈川県,1,アジア州,111,タイ,E,製造業,0.1795
2008,14,神奈川県,1,アジア州,111,タイ,H,運輸業，郵便業,1.5000
2008,14,神奈川県,1,アジア州,111,タイ,I,卸売業，小売業,0.0000
2008,14,神奈川県,1,アジア州,111,タイ,L,学術研究，専門・技術サービス業,1.0000
2008,14,神奈川県,1,アジア州,111,タイ,R,サービス業（他に分類されないもの）,0.0000
2008,14,神奈川県,1,アジア州,112,シンガポール,E,製造業,-0.2857
2008,14,神奈川県,1,アジア州,112,シンガポール,H,運輸業，郵便業,-0.3333
2008,14,神奈川県,1,アジア州,112,シンガポール,I,卸売業，小売業,0.0625
2008,14,神奈川県,1,アジア州,112,シンガポール,L,学術研究，専門・技術サービス業,-0.3333
2008,14,神奈川県,1,アジア州,112,シンガポール,R,サービス業（他に分類されないもの）,-
2008,14,神奈川県,1,アジア州,113,マレーシア,E,製造業,0.0000
2008,14,神奈川県,1,アジア州,113,マレーシア,H,運輸業，郵便業,0.0000
2008,14,神奈川県,1,アジア州,113,マレーシア,I,卸売業，小売業,0.0000
2008,14,神奈川県,1,アジア州,113,マレーシア,L,学術研究，専門・技術サービス業,0.0000
2008,14,神奈川県,1,アジア州,113,マレーシア,R,サービス業（他に分類されないもの）,0.0000
2008,14,神奈川県,1,アジア州,117,フィリピン,B,漁業,0.0000
2008,14,神奈川県,1,アジア州,117,フィリピン,D,建設業,1.0000
2008,14,神奈川県,1,アジア州,117,フィリピン,E,製造業,-0.3333
2008,14,神奈川県,1,アジア州,117,フィリピン,G,情報通信業,0.0000
2008,14,神奈川県,1,アジア州,117,フィリピン,H,運輸業，郵便業,0.0000
2008,14,神奈川県,1,アジア州,117,フィリピン,L,学術研究，専門・技術サービス業,1.0000
2008,14,神奈川県,1,アジア州,118,インドネシア,E,製造業,-0.1111
2008,14,神奈川県,1,アジア州,118,インドネシア,I,卸売業，小売業,0.0000
2008,14,神奈川県,1,アジア州,118,インドネシア,L,学術研究，専門・技術サービス業,0.0000
2008,14,神奈川県,1,アジア州,122,ミャンマー,L,学術研究，専門・技術サービス業,0.0000
2008,14,神奈川県,1,アジア州,123,インド,E,製造業,0.0000
2008,14,神奈川県,1,アジア州,123,インド,I,卸売業，小売業,0.2000
2008,14,神奈川県,1,アジア州,123,インド,L,学術研究，専門・技術サービス業,1.0000
2008,14,神奈川県,1,アジア州,137,サウジアラビア,L,学術研究，専門・技術サービス業,0.0000
2008,14,神奈川県,1,アジア州,147,アラブ首長国連邦,I,卸売業，小売業,0.0000
2008,14,神奈川県,2,ヨーロッパ州,203,スウェーデン,I,卸売業，小売業,0.0000
2008,14,神奈川県,2,ヨーロッパ州,204,デンマーク,A,農業，林業,0.0000
2008,14,神奈川県,2,ヨーロッパ州,204,デンマーク,E,製造業,0.0000
2008,14,神奈川県,2,ヨーロッパ州,205,英国,A,農業，林業,0.0000
2008,14,神奈川県,2,ヨーロッパ州,205,英国,E,製造業,-0.0909
2008,14,神奈川県,2,ヨーロッパ州,205,英国,H,運輸業，郵便業,-
2008,14,神奈川県,2,ヨーロッパ州,205,英国,I,卸売業，小売業,0.0000
2008,14,神奈川県,2,ヨーロッパ州,205,英国,L,学術研究，専門・技術サービス業,1.0000
2008,14,神奈川県,2,ヨーロッパ州,207,オランダ,E,製造業,-0.6667
2008,14,神奈川県,2,ヨーロッパ州,207,オランダ,I,卸売業，小売業,1.0000
2008,14,神奈川県,2,ヨーロッパ州,208,ベルギー,E,製造業,0.0000
2008,14,神奈川県,2,ヨーロッパ州,208,ベルギー,I,卸売業，小売業,-0.5000
2008,14,神奈川県,2,ヨーロッパ州,209,ルクセンブルク,L,学術研究，専門・技術サービス業,0.0000
2008,14,神奈川県,2,ヨーロッパ州,210,フランス,A,農業，林業,0.0000
2008,14,神奈川県,2,ヨーロッパ州,210,フランス,E,製造業,-0.5000
2008,14,神奈川県,2,ヨーロッパ州,210,フランス,I,卸売業，小売業,0.0000
2008,14,神奈川県,2,ヨーロッパ州,213,ドイツ,E,製造業,-0.4000
2008,14,神奈川県,2,ヨーロッパ州,213,ドイツ,I,卸売業，小売業,0.3333
2008,14,神奈川県,2,ヨーロッパ州,217,ポルトガル,B,漁業,0.0000
2008,14,神奈川県,2,ヨーロッパ州,217,ポルトガル,E,製造業,-
2008,14,神奈川県,2,ヨーロッパ州,218,スペイン,E,製造業,-0.5000
2008,14,神奈川県,2,ヨーロッパ州,218,スペイン,I,卸売業，小売業,1.0000
2008,14,神奈川県,2,ヨーロッパ州,220,イタリア,E,製造業,0.0000
2008,14,神奈川県,2,ヨーロッパ州,220,イタリア,I,卸売業，小売業,0.0000
2008,14,神奈川県,2,ヨーロッパ州,225,オーストリア,E,製造業,0.0000
2008,14,神奈川県,3,北アメリカ州,302,カナダ,E,製造業,0.0000
2008,14,神奈川県,3,北アメリカ州,302,カナダ,I,卸売業，小売業,0.3333
2008,14,神奈川県,3,北アメリカ州,302,カナダ,R,サービス業（他に分類されないもの）,-
2008,14,神奈川県,3,北アメリカ州,304,アメリカ合衆国,A,農業，林業,0.0000
2008,14,神奈川県,3,北アメリカ州,304,アメリカ合衆国,E,製造業,-0.1818
2008,14,神奈川県,3,北アメリカ州,304,アメリカ合衆国,G,情報通信業,-0.3333
2008,14,神奈川県,3,北アメリカ州,304,アメリカ合衆国,H,運輸業，郵便業,-0.2500
2008,14,神奈川県,3,北アメリカ州,304,アメリカ合衆国,I,卸売業，小売業,0.2500
2008,14,神奈川県,3,北アメリカ州,304,アメリカ合衆国,J,金融業，保険業,0.0000
2008,14,神奈川県,3,北アメリカ州,304,アメリカ合衆国,K,不動産業，物品賃貸業,0.0000
2008,14,神奈川県,3,北アメリカ州,304,アメリカ合衆国,L,学術研究，専門・技術サービス業,1.0000
2008,14,神奈川県,3,北アメリカ州,304,アメリカ合衆国,R,サービス業（他に分類されないもの）,1.0000
2008,14,神奈川県,3,北アメリカ州,305,メキシコ,E,製造業,0.0000
2008,14,神奈川県,3,北アメリカ州,305,メキシコ,H,運輸業，郵便業,0.0000
2008,14,神奈川県,3,北アメリカ州,305,メキシコ,I,卸売業，小売業,0.0000
2008,14,神奈川県,3,北アメリカ州,312,パナマ,H,運輸業，郵便業,0.2143
2008,14,神奈川県,4,南アメリカ州,410,ブラジル,E,製造業,0.0000
2008,14,神奈川県,4,南アメリカ州,410,ブラジル,I,卸売業，小売業,0.0000
2008,14,神奈川県,5,アフリカ州,515,リベリア,H,運輸業，郵便業,0.0000
2008,14,神奈川県,5,アフリカ州,551,南アフリカ共和国,A,農業，林業,0.0000
2008,14,神奈川県,6,大洋州,601,オーストラリア,E,製造業,0.0000
2008,14,神奈川県,6,大洋州,601,オーストラリア,I,卸売業，小売業,-0.3333
2008,14,神奈川県,6,大洋州,601,オーストラリア,R,サービス業（他に分類されないもの）,-
2008,14,神奈川県,6,大洋州,606,ニュージーランド,I,卸売業，小売業,0.0000
2008,14,神奈川県,6,大洋州,606,ニュージーランド,R,サービス業（他に分類されないもの）,-
2008,15,新潟県,1,アジア州,105,中華人民共和国,A,農業，林業,0.0000
2008,15,新潟県,1,アジア州,105,中華人民共和国,E,製造業,0.2353
2008,15,新潟県,1,アジア州,105,中華人民共和国,I,卸売業，小売業,0.0000
2008,15,新潟県,1,アジア州,105,中華人民共和国,K,不動産業，物品賃貸業,0.0000
2008,15,新潟県,1,アジア州,106,台湾,I,卸売業，小売業,0.0000
2008,15,新潟県,1,アジア州,108,香港,I,卸売業，小売業,-
2008,15,新潟県,1,アジア州,110,ベトナム,E,製造業,-
2008,15,新潟県,1,アジア州,111,タイ,D,建設業,0.0000
2008,15,新潟県,1,アジア州,111,タイ,E,製造業,-0.2500
2008,15,新潟県,1,アジア州,118,インドネシア,E,製造業,-0.3333
2008,15,新潟県,2,ヨーロッパ州,207,オランダ,E,製造業,0.0000
2008,15,新潟県,2,ヨーロッパ州,207,オランダ,I,卸売業，小売業,1.0000
2008,15,新潟県,3,北アメリカ州,304,アメリカ合衆国,E,製造業,0.0000
2008,15,新潟県,3,北アメリカ州,304,アメリカ合衆国,I,卸売業，小売業,0.2500
2008,16,富山県,1,アジア州,105,中華人民共和国,D,建設業,-
2008,16,富山県,1,アジア州,105,中華人民共和国,E,製造業,-0.0476
2008,16,富山県,1,アジア州,105,中華人民共和国,G,情報通信業,0.0000
2008,16,富山県,1,アジア州,105,中華人民共和国,I,卸売業，小売業,1.0000
2008,16,富山県,1,アジア州,105,中華人民共和国,K,不動産業，物品賃貸業,-0.5000
2008,16,富山県,1,アジア州,105,中華人民共和国,R,サービス業（他に分類されないもの）,-
2008,16,富山県,1,アジア州,108,香港,I,卸売業，小売業,0.2500
2008,16,富山県,1,アジア州,110,ベトナム,E,製造業,-
2008,16,富山県,1,アジア州,111,タイ,E,製造業,0.4000
2008,16,富山県,1,アジア州,111,タイ,I,卸売業，小売業,1.0000
2008,16,富山県,1,アジア州,112,シンガポール,E,製造業,-0.5000
2008,16,富山県,1,アジア州,112,シンガポール,I,卸売業，小売業,0.5000
2008,16,富山県,1,アジア州,112,シンガポール,L,学術研究，専門・技術サービス業,0.0000
2008,16,富山県,1,アジア州,113,マレーシア,E,製造業,2.0000
2008,16,富山県,1,アジア州,118,インドネシア,E,製造業,0.2000
2008,16,富山県,2,ヨーロッパ州,205,英国,E,製造業,0.0000
2008,16,富山県,2,ヨーロッパ州,207,オランダ,E,製造業,0.0000
2008,16,富山県,2,ヨーロッパ州,213,ドイツ,I,卸売業，小売業,0.0000
2008,16,富山県,2,ヨーロッパ州,224,ロシア,E,製造業,0.0000
2008,16,富山県,3,北アメリカ州,304,アメリカ合衆国,E,製造業,-0.5000
2008,16,富山県,3,北アメリカ州,304,アメリカ合衆国,I,卸売業，小売業,0.0000
2008,16,富山県,3,北アメリカ州,305,メキシコ,I,卸売業，小売業,-
2008,16,富山県,6,大洋州,601,オーストラリア,E,製造業,0.0000
2008,16,富山県,6,大洋州,601,オーストラリア,K,不動産業，物品賃貸業,0.0000
2008,17,石川県,1,アジア州,103,大韓民国,E,製造業,-0.5000
2008,17,石川県,1,アジア州,105,中華人民共和国,E,製造業,0.0000
2008,17,石川県,1,アジア州,105,中華人民共和国,G,情報通信業,0.0000
2008,17,石川県,1,アジア州,105,中華人民共和国,I,卸売業，小売業,0.0000
2008,17,石川県,1,アジア州,105,中華人民共和国,R,サービス業（他に分類されないもの）,0.0000
2008,17,石川県,1,アジア州,106,台湾,E,製造業,0.0000
2008,17,石川県,1,アジア州,108,香港,E,製造業,1.0000
2008,17,石川県,1,アジア州,108,香港,I,卸売業，小売業,0.0000
2008,17,石川県,1,アジア州,110,ベトナム,D,建設業,0.0000
2008,17,石川県,1,アジア州,110,ベトナム,E,製造業,0.0000
2008,17,石川県,1,アジア州,110,ベトナム,G,情報通信業,0.0000
2008,17,石川県,1,アジア州,111,タイ,E,製造業,0.0000
2008,17,石川県,1,アジア州,111,タイ,G,情報通信業,0.0000
2008,17,石川県,1,アジア州,111,タイ,R,サービス業（他に分類されないもの）,0.0000
2008,17,石川県,1,アジア州,112,シンガポール,E,製造業,0.0000
2008,17,石川県,1,アジア州,112,シンガポール,G,情報通信業,0.0000
2008,17,石川県,1,アジア州,112,シンガポール,I,卸売業，小売業,-0.5000
2008,17,石川県,1,アジア州,112,シンガポール,J,金融業，保険業,0.0000
2008,17,石川県,1,アジア州,113,マレーシア,E,製造業,0.0000
2008,17,石川県,1,アジア州,118,インドネシア,E,製造業,0.0000
2008,17,石川県,2,ヨーロッパ州,203,スウェーデン,I,卸売業，小売業,0.0000
2008,17,石川県,2,ヨーロッパ州,213,ドイツ,E,製造業,-
2008,17,石川県,2,ヨーロッパ州,215,スイス,I,卸売業，小売業,0.0000
2008,17,石川県,3,北アメリカ州,304,アメリカ合衆国,E,製造業,0.0000
2008,17,石川県,3,北アメリカ州,304,アメリカ合衆国,G,情報通信業,0.0000
2008,17,石川県,3,北アメリカ州,304,アメリカ合衆国,I,卸売業，小売業,0.0000
2008,17,石川県,3,北アメリカ州,304,アメリカ合衆国,L,学術研究，専門・技術サービス業,0.0000
2008,17,石川県,3,北アメリカ州,304,アメリカ合衆国,R,サービス業（他に分類されないもの）,0.0000
2008,18,福井県,1,アジア州,103,大韓民国,E,製造業,0.0000
2008,18,福井県,1,アジア州,105,中華人民共和国,E,製造業,-0.1538
2008,18,福井県,1,アジア州,105,中華人民共和国,I,卸売業，小売業,0.0000
2008,18,福井県,1,アジア州,105,中華人民共和国,L,学術研究，専門・技術サービス業,-
2008,18,福井県,1,アジア州,106,台湾,E,製造業,0.0000
2008,18,福井県,1,アジア州,106,台湾,I,卸売業，小売業,0.0000
2008,18,福井県,1,アジア州,108,香港,E,製造業,-0.5000
2008,18,福井県,1,アジア州,108,香港,I,卸売業，小売業,-0.6667
2008,18,福井県,1,アジア州,110,ベトナム,E,製造業,-0.5000
2008,18,福井県,1,アジア州,111,タイ,E,製造業,0.5000
2008,18,福井県,1,アジア州,111,タイ,I,卸売業，小売業,0.5000
2008,18,福井県,1,アジア州,111,タイ,R,サービス業（他に分類されないもの）,-
2008,18,福井県,1,アジア州,112,シンガポール,E,製造業,0.0000
2008,18,福井県,1,アジア州,113,マレーシア,R,サービス業（他に分類されないもの）,-
2008,18,福井県,1,アジア州,118,インドネシア,E,製造業,-0.5000
2008,18,福井県,1,アジア州,118,インドネシア,I,卸売業，小売業,0.0000
2008,18,福井県,2,ヨーロッパ州,205,英国,I,卸売業，小売業,-0.5000
2008,18,福井県,2,ヨーロッパ州,205,英国,R,サービス業（他に分類されないもの）,-
2008,18,福井県,2,ヨーロッパ州,213,ドイツ,I,卸売業，小売業,-0.6000
2008,18,福井県,2,ヨーロッパ州,223,ポーランド,I,卸売業，小売業,-
2008,18,福井県,3,北アメリカ州,302,カナダ,I,卸売業，小売業,0.0000
2008,18,福井県,3,北アメリカ州,304,アメリカ合衆国,E,製造業,-0.2500
2008,18,福井県,3,北アメリカ州,304,アメリカ合衆国,I,卸売業，小売業,-
2008,18,福井県,3,北アメリカ州,304,アメリカ合衆国,R,サービス業（他に分類されないもの）,1.0000
2008,19,山梨県,1,アジア州,103,大韓民国,I,卸売業，小売業,-
2008,19,山梨県,1,アジア州,105,中華人民共和国,E,製造業,-0.2222
2008,19,山梨県,1,アジア州,106,台湾,A,農業，林業,0.0000
2008,19,山梨県,1,アジア州,106,台湾,E,製造業,0.0000
2008,19,山梨県,1,アジア州,106,台湾,I,卸売業，小売業,-0.6667
2008,19,山梨県,1,アジア州,108,香港,E,製造業,-0.5000
